brightness,contrast,complexity,sharpness,endge_density,edge_distance,saliency,saliency_consistency,entropy,com_x_s,com_y_s,dcm_x,dcm_y,color_variety,colorful,colorful_emd,color_entropy,pixel_density,palette_ratio,palette_std
0.9381619107521186,0.13713246964529038,18.32449824711994,0.663760593220339,0.017634180790960453,0.3450149764438558,0.09313129131125143,0.52,3.9212513,0.5049946506531506,0.504061311419266,0.004994650653150634,0.004061311419266023,36.01538972149212,34.227870897854785,28.727440748817784,0.8261766660753054,0.10690913370998112,0.722140384284669,0.21118736607381042
0.7837188466061829,0.24366283245674966,14.964816282599498,0.753058064516129,0.013790322580645161,0.35775612725482936,0.08186839131351466,0.48,5.5155554,0.5455808069750919,0.49842604884731906,0.045580806975091925,0.0015739511526809413,53.41849646668432,59.6781713490928,47.33942370121329,0.5044301667584804,0.6653354838709677,0.8478599790921318,0.042344422558878055
0.8855237785218254,0.19691394146904045,21.933224490962278,0.7638374819624819,0.03265512265512265,0.35592734956435995,0.22029225377019496,0.52,3.678522,0.492084928383112,0.5242522526154427,0.007915071616887981,0.024252252615442726,46.407523745110744,79.49907167815259,37.26552894003822,1.4946940418793635,0.20344967532467528,0.7121426885815207,0.3007168515402123
0.7696455685663882,0.3895505061781212,18.877973586006085,0.6286741551459294,0.03511232718894009,0.3583218338482402,0.10732546835938676,0.44,4.345021,0.5341581479391804,0.5101012586417708,0.03415814793918037,0.010101258641770805,67.73077769943522,55.465499063484586,48.814877960643145,0.040715360830144855,0.3294479646697388,0.7043432082273265,0.2969428558644854
0.9755472061110194,0.06740928504144458,30.695480535727775,0.9484918538088948,0.015186041391457508,0.36747054156915065,0.5962423006190587,0.44,3.2715185,0.5006386183058228,0.5022203937425512,0.0006386183058227912,0.00222039374255123,15.980335052123603,12.820757610691071,20.59977920871775,0.5581647268342909,0.021777851166886797,0.7633795993126576,0.1744586762220083
0.9517772306010472,0.11557004769569801,15.997086027262434,0.7753576203208556,0.013178475935828876,0.33986258110309636,0.11722724651357869,0.52,2.8927863,0.5097967640517396,0.498035995678106,0.00979676405173957,0.001964004321893975,28.254431430664894,38.09800718163069,25.1094903457482,0.1218064088740882,0.07418114973262036,0.6975922429465836,0.2544513551561359
0.8338956271578226,0.3387569315603408,43.78124051893892,0.9615664018161181,0.0578149829738933,0.3778078880941356,0.07603407076035106,0.44,3.3966956,0.4907990615637659,0.5280880310730545,0.009200938436234096,0.028088031073054465,69.61995114216626,39.86895459847123,46.493953555031794,0.9952006685137487,0.240646046159667,0.6570382631069437,0.2853481224975131
0.9644302837259824,0.07469489732969248,14.349188897376635,0.6131228411053541,0.017031519861830744,0.3695419469811023,0.4651788750042331,0.44,2.487275,0.5019700862017031,0.5007383628071491,0.001970086201703136,0.0007383628071491177,16.675392651074993,18.72066089427223,21.280313377835498,0.6798187751094187,0.03892702936096715,0.8170314319611869,0.12742654711785797
0.9685328269675926,0.0807853571879549,25.758915948033987,0.9145703703703704,0.013385185185185186,0.3132172870710918,0.25084849673202614,0.44,2.2376537,0.4998177529887014,0.5039027421662416,0.00018224701129859744,0.003902742166241646,18.972037003473094,6.020050895013507,20.723239005292626,0.3249934338709885,0.017062962962962946,0.583061246402756,0.2470217496609161
0.8464506333484498,0.2603548775156462,15.420468895021479,0.5676374230430958,0.038168425681618295,0.3677670074022348,0.12589215255143393,0.48,4.8517,0.49505793733621006,0.5284892390044917,0.004942062663789937,0.02848923900449174,56.262112208832335,34.0336742300188,36.40651145196931,1.4331022057229732,0.1630507915567282,0.778410802588541,0.17067152564254498
0.8565537753590542,0.23856998050817574,23.991003887013576,0.873348623853211,0.025549366535605068,0.3452104083600376,0.10447792083194134,0.56,3.0428672,0.48191823959728103,0.48998116064673103,0.01808176040271897,0.010018839353268971,54.15434421107593,51.22877887392611,41.17547882943299,0.7342164261934967,0.19092398427260804,0.7479075751323166,0.15269730748111673
0.9392627394273063,0.13656392203511888,17.382534799892138,0.624167855444603,0.02550879695672848,0.33084458246114473,0.10936117870828788,0.52,2.8351865,0.4922789534848276,0.4975937399100439,0.007721046515172414,0.0024062600899560915,33.624098817534204,30.32470958790456,26.753038468840444,1.6681402477299865,0.08196980504041862,0.7248011883022455,0.23552202392751265
0.7579778658511847,0.46225009371045395,21.349976491839268,0.7300551768906199,0.03591447581953911,0.3545597236841912,0.12017237527922561,0.44,3.356595,0.49859817866483536,0.5284280916179293,0.0014018213351646436,0.028428091617929252,88.67072252216944,16.927976005461158,44.6814681630586,1.4229381844513533,0.2960856864654333,0.7611885756146147,0.10467841033741589
0.8758965628693854,0.2289629740467091,28.698148005288672,0.9068439716312057,0.025812056737588653,0.3422679865390286,0.10567403235525889,0.48,3.5890489,0.5165437618946189,0.5018889984167935,0.016543761894618925,0.0018889984167934637,55.98029522243205,55.57112881806642,38.26856721677753,1.055898745730789,0.16567612293144207,0.7665413394852884,0.11812451904951292
0.9216996383101852,0.1600617271026992,33.45671541412378,0.9180987654320988,0.0323,0.3610263361382465,0.1188912273057371,0.56,4.6499934,0.4877211173344649,0.4910434959497506,0.012278882665535118,0.008956504050249392,36.83511481072134,38.69320509307071,31.72135882231865,1.398716163025427,0.17332592592592588,0.7626641783361557,0.2327008921822923
0.9169998353900332,0.193578698692647,19.906852517122058,0.7908439867424243,0.012765151515151516,0.3133113257986544,0.02078238265002971,0.56,3.5791752,0.4843867535435372,0.5022012983984357,0.015613246456462782,0.002201298398435747,41.59168493251563,35.765204030987974,29.92419248303112,0.2080777158567068,0.10542968749999992,0.5585478181330955,0.06127201909393742
0.9154491144394568,0.22076169811804516,15.973940368222806,0.6470837937384899,0.029871086556169428,0.37114601017813037,0.13164588524175785,0.4,3.8833766,0.514824131811095,0.5025994859819025,0.014824131811094987,0.0025994859819025162,52.26517137056667,29.830930365352096,31.71738428950978,1.031905319790824,0.11675046040515658,0.6700324186441314,0.2616933111473472
0.9635654228424357,0.09578956695220463,20.18169211172148,0.8351713395638629,0.01384832554517134,0.3411922225547605,0.15384835608698308,0.44,3.4054487,0.4978667854046618,0.49695047983757107,0.0021332145953382176,0.0030495201624289314,25.499137411418566,23.579559384044067,23.0257552193181,0.6260830584123105,0.04139505451713399,0.8420591617554289,0.08586863885127223
